concept_actor_chris_wallace	concept_mountain_fox
concept_personmexico_ncaa	concept_sportsteam_cal_state_bakersfield_roadrunners
concept_personmexico_ncaa	concept_sportsteam_cal_state_chico_wildcats
concept_personmexico_ncaa	concept_sportsteam_cal_state_fullerton_titans
concept_personmexico_ncaa	concept_sportsteam_cal_state_monterey_bay_otters
concept_personmexico_ncaa	concept_sportsteam_cal_state_san_marcos_cougars
concept_personmexico_ncaa	concept_sportsteam_caldwell_cougars
concept_personmexico_ncaa	concept_sportsteam_cameron_aggies
concept_personmexico_ncaa	concept_sportsteam_campbell_fighting_camels
concept_personmexico_ncaa	concept_sportsteam_central_arkansas_bears
concept_personmexico_ncaa	concept_sportsteam_central_michigan_chippewas
concept_personmexico_ncaa	concept_sportsteam_central_missouri_mules
concept_personmexico_ncaa	concept_sportsteam_central_state_marauders
concept_personmexico_ncaa	concept_sportsteam_central_washington_wildcats
concept_personmexico_ncaa	concept_sportsteam_charleston_cougars
concept_personmexico_ncaa	concept_sportsteam_charleston_southern_buccaneers
concept_personmexico_ncaa	concept_sportsteam_christian_brothers_buccaneers
concept_personmexico_ncaa	concept_sportsteam_citadel_bulldogs
concept_personmexico_ncaa	concept_sportsteam_city_tech_yellow_jackets
concept_personmexico_ncaa	concept_sportsteam_clarion_golden_eagles
concept_personmexico_ncaa	concept_sportsteam_clark_atlanta_panthers
concept_personmexico_ncaa	concept_sportsteam_clarkson_golden_knights
concept_personmexico_ncaa	concept_sportsteam_clemson_tigers
concept_personmexico_ncaa	concept_sportsteam_cleveland_state_vikings
concept_personmexico_ncaa	concept_sportsteam_coast_guard_academy_bears
concept_personmexico_ncaa	concept_sportsteam_coastal_carolina_chanticleers
concept_personmexico_ncaa	concept_sportsteam_colgate_raiders
concept_personmexico_ncaa	concept_sportsteam_colorado_buffaloes
concept_personmexico_ncaa	concept_sportsteam_colorado_college
concept_personmexico_ncaa	concept_sportsteam_colorado_state_rams
concept_personmexico_ncaa	concept_sportsteam_columbia_university_lions
concept_personmexico_ncaa	concept_sportsteam_concordia_college
concept_personmexico_ncaa	concept_sportsteam_concordia_texas_tornadoes
concept_personmexico_ncaa	concept_sportsteam_conference_usa_gear
concept_personmexico_ncaa	concept_sportsteam_connecticut_huskies
concept_personmexico_ncaa	concept_sportsteam_coppin_state_eagles
concept_personmexico_ncaa	concept_sportsteam_cornell_big_red
concept_personmexico_ncaa	concept_sportsteam_cumberland_bulldogs
concept_personmexico_ncaa	concept_sportsteam_dallas_baptist_patriots
concept_personmexico_ncaa	concept_sportsteam_dartmouth_big_green
concept_personmexico_ncaa	concept_sportsteam_dayton_flyers
concept_personmexico_ncaa	concept_sportsteam_delaware_fightin__blue_hens
concept_personmexico_ncaa	concept_sportsteam_delaware_state_hornets
concept_personmexico_ncaa	concept_sportsteam_delta_state_fighting_okra
concept_personmexico_ncaa	concept_sportsteam_depauw_tigers
concept_personmexico_ncaa	concept_sportsteam_detroit_mercy_titans
concept_personmexico_ncaa	concept_sportsteam_dixie_state_red_storm
concept_personmexico_ncaa	concept_sportsteam_drexel_dragons
concept_personmexico_ncaa	concept_sportsteam_duke_blue_devils
concept_personmexico_ncaa	concept_sportsteam_duquesne_dukes
concept_personmexico_ncaa	concept_sportsteam_east_carolina_pirates
concept_personmexico_ncaa	concept_sportsteam_east_tennessee_state_lady_buccaneers
concept_personmexico_ncaa	concept_sportsteam_eastern_illinois_panthers
concept_personmexico_ncaa	concept_sportsteam_eastern_kentucky_colonels
concept_personmexico_ncaa	concept_sportsteam_eastern_michigan_eagles
concept_personmexico_ncaa	concept_sportsteam_ecsu_vikings
concept_personmexico_ncaa	concept_sportsteam_edward_waters_tigers
concept_personmexico_ncaa	concept_sportsteam_elmhurst_college
concept_personmexico_ncaa	concept_sportsteam_elmira_college_soaring_eagles
concept_personmexico_ncaa	concept_sportsteam_elon_phoenix
concept_personmexico_ncaa	concept_sportsteam_emory_eagles
concept_personmexico_ncaa	concept_sportsteam_evansville_purple_aces
concept_personmexico_ncaa	concept_sportsteam_fairfield_stags
concept_personmexico_ncaa	concept_sportsteam_faulkner_state_sun_chiefs
concept_personmexico_ncaa	concept_sportsteam_fayetteville_state_broncos
concept_personmexico_ncaa	concept_sportsteam_ferris_state_bulldogs
concept_personmexico_ncaa	concept_sportsteam_florida_gators
concept_personmexico_ncaa	concept_sportsteam_florida_gulf_coast_eagles
concept_personmexico_ncaa	concept_sportsteam_florida_state_seminoles
concept_personmexico_ncaa	concept_sportsteam_fordham_rams
concept_personmexico_ncaa	concept_sportsteam_fort_hays_state_tigers
concept_personmexico_ncaa	concept_sportsteam_fort_valley_state_wildcats
concept_personmexico_ncaa	concept_sportsteam_fredonia_state_blue_devils
concept_personmexico_ncaa	concept_sportsteam_fresno_city_college_rams
concept_personmexico_ncaa	concept_sportsteam_fresno_state_bulldogs
concept_personmexico_ncaa	concept_sportsteam_furman_paladins
concept_personmexico_ncaa	concept_sportsteam_ga_tech_yellow_jackets
concept_personmexico_ncaa	concept_sportsteam_george_mason_patriots
concept_personmexico_ncaa	concept_sportsteam_georgetown_college
concept_personmexico_ncaa	concept_sportsteam_georgetown_hoyas
concept_personmexico_ncaa	concept_sportsteam_georgia_bulldogs
concept_personmexico_ncaa	concept_sportsteam_georgia_southern_eagles
concept_personmexico_ncaa	concept_sportsteam_georgia_southwestern_hurricanes
concept_personmexico_ncaa	concept_sportsteam_georgia_state
concept_personmexico_ncaa	concept_sportsteam_georgia_tech
concept_personmexico_ncaa	concept_sportsteam_gonzaga_bulldogs
concept_personmexico_ncaa	concept_sportsteam_governors_state_university
concept_personmexico_ncaa	concept_sportsteam_graceland_yellowjackets
concept_personmexico_ncaa	concept_sportsteam_grambling_tigers
concept_personmexico_ncaa	concept_sportsteam_grand_valley_state_lakers
concept_personmexico_ncaa	concept_sportsteam_hamline_pipers
concept_personmexico_ncaa	concept_sportsteam_hampton_pirates
concept_personmexico_ncaa	concept_sportsteam_hartford_hawks
concept_personmexico_ncaa	concept_sportsteam_holy_cross_crusaders
concept_personmexico_ncaa	concept_sportsteam_houston_baptist_huskies
concept_personmexico_ncaa	concept_sportsteam_houston_cougars
concept_personmexico_ncaa	concept_sportsteam_howard_bison
concept_personmexico_ncaa	concept_sportsteam_hunter_college
concept_personmexico_ncaa	concept_sportsteam_huntington_foresters
concept_personmexico_ncaa	concept_sportsteam_idaho_state_bengals
concept_personmexico_ncaa	concept_sportsteam_idaho_vandals
concept_personmexico_ncaa	concept_sportsteam_illinois_fighting_illini
concept_personmexico_ncaa	concept_sportsteam_illinois_state
concept_personmexico_ncaa	concept_sportsteam_indiana_hoosiers
concept_personmexico_ncaa	concept_sportsteam_indiana_state_sycamores
concept_personmexico_ncaa	concept_sportsteam_indiana_wesleyan_wildcats
concept_personmexico_ncaa	concept_sportsteam_indianapolis_greyhounds
concept_personmexico_ncaa	concept_sportsteam_iona_college_gaels
concept_personmexico_ncaa	concept_sportsteam_iowa_state
concept_personmexico_ncaa	concept_sportsteam_ipfw_mastodons
concept_personmexico_ncaa	concept_sportsteam_iupui_jaguars
concept_personmexico_ncaa	concept_sportsteam_jackson_state_tigers
concept_personmexico_ncaa	concept_sportsteam_jacksonville_state_gamecocks
concept_personmexico_ncaa	concept_sportsteam_james_madison_dukes
concept_personmexico_ncaa	concept_sportsteam_john_carroll_blue_streaks
concept_personmexico_ncaa	concept_sportsteam_john_jay_bloodhounds
concept_personmexico_ncaa	concept_sportsteam_johns_hopkins_blue_jays
concept_personmexico_ncaa	concept_sportsteam_ju_dolphins
concept_personmexico_ncaa	concept_sportsteam_kansas_state
concept_personmexico_ncaa	concept_sportsteam_kean_cougars
concept_personmexico_ncaa	concept_sportsteam_kennesaw_state_owls
concept_personmexico_ncaa	concept_sportsteam_kent_state
concept_personmexico_ncaa	concept_sportsteam_kenyon_lords
concept_personmexico_ncaa	concept_sportsteam_kishwaukee_college_kougars
concept_personmexico_ncaa	concept_sportsteam_knox_college
concept_personmexico_ncaa	concept_sportsteam_kutztown_golden_bears
concept_personmexico_ncaa	concept_sportsteam_la_salle_explorers
concept_personmexico_ncaa	concept_sportsteam_lafayette_college
concept_personmexico_ncaa	concept_sportsteam_lamar_cardinals
concept_personmexico_ncaa	concept_sportsteam_lees
concept_personmexico_ncaa	concept_sportsteam_lehigh_mountain_hawks
concept_personmexico_ncaa	concept_sportsteam_lenoir_rhyne_bears
concept_personmexico_ncaa	concept_sportsteam_lewis_flyers
concept_personmexico_ncaa	concept_sportsteam_liberty_flames
concept_personmexico_ncaa	concept_sportsteam_lincoln_blue_tigers
concept_personmexico_ncaa	concept_sportsteam_linfield_college_wildcats
concept_personmexico_ncaa	concept_sportsteam_lipscomb_bisons
concept_personmexico_ncaa	concept_sportsteam_long_beach_state_49ers
concept_personmexico_ncaa	concept_sportsteam_louisiana_lafayette_ragin_cajuns
concept_personmexico_ncaa	concept_sportsteam_louisiana_monroe_warhawks
concept_personmexico_ncaa	concept_sportsteam_louisiana_tech_bulldogs
concept_personmexico_ncaa	concept_sportsteam_louisville_cardinals
concept_personmexico_ncaa	concept_sportsteam_loyola_chicago_ramblers
concept_personmexico_ncaa	concept_sportsteam_loyola_greyhounds
concept_personmexico_ncaa	concept_sportsteam_loyola_marymount_lions
concept_personmexico_ncaa	concept_sportsteam_loyola_new_orleans_wolfpack
concept_personmexico_ncaa	concept_sportsteam_lsu_tigers
concept_personmexico_ncaa	concept_sportsteam_maine_black_bears
concept_personmexico_ncaa	concept_sportsteam_marist_red_foxes
concept_personmexico_ncaa	concept_sportsteam_marquette_golden_eagles
concept_personmexico_ncaa	concept_sportsteam_marshall_thundering_herd
concept_personmexico_ncaa	concept_sportsteam_maryland
concept_personmexico_ncaa	concept_sportsteam_maryland_terrapins
concept_personmexico_ncaa	concept_sportsteam_mcneese_state_cowboys
concept_personmexico_ncaa	concept_sportsteam_memphis_tigers
concept_personmexico_ncaa	concept_sportsteam_merced_blue_devils
concept_personmexico_ncaa	concept_sportsteam_mercer_bears
concept_personmexico_ncaa	concept_sportsteam_merrimack_college_warriors
concept_personmexico_ncaa	concept_sportsteam_metro_state_roadrunners
concept_personmexico_ncaa	concept_sportsteam_miami_hurricanes
concept_personmexico_ncaa	concept_sportsteam_miami_university_redhawks
concept_personmexico_ncaa	concept_sportsteam_michigan_tech_huskies
concept_personmexico_ncaa	concept_sportsteam_michigan_wolverines
concept_personmexico_ncaa	concept_sportsteam_mid__tenn__st__blue_raiders
concept_personmexico_ncaa	concept_sportsteam_midwestern_state_mustangs
concept_personmexico_ncaa	concept_sportsteam_millikin_big_blue
concept_personmexico_ncaa	concept_sportsteam_minnesota_duluth_bulldogs
concept_personmexico_ncaa	concept_sportsteam_minnesota_state_mavericks
concept_personmexico_ncaa	concept_sportsteam_mississippi_rebels
concept_personmexico_ncaa	concept_sportsteam_missouri_kansas_city_kangaroos
concept_personmexico_ncaa	concept_sportsteam_missouri_southern_state_lions
concept_personmexico_ncaa	concept_sportsteam_missouri_tigers
concept_personmexico_ncaa	concept_sportsteam_mitchell_college_pequots
concept_personmexico_ncaa	concept_sportsteam_monmouth_hawks
concept_personmexico_ncaa	concept_sportsteam_montana_grizzlies
concept_personmexico_ncaa	concept_sportsteam_montana_western_bulldogs
concept_personmexico_ncaa	concept_sportsteam_montclair_state_red_hawks
concept_personmexico_ncaa	concept_sportsteam_montevallo_falcons
concept_personmexico_ncaa	concept_sportsteam_morehead_state_eagles
concept_personmexico_ncaa	concept_sportsteam_morehouse_maroon_tigers
concept_personmexico_ncaa	concept_sportsteam_morgan_state_bears
concept_personmexico_ncaa	concept_sportsteam_mount_st__mary_s_mountaineers
concept_personmexico_ncaa	concept_sportsteam_mount_union_purple_raiders
concept_personmexico_ncaa	concept_sportsteam_murray_st__racers
concept_personmexico_ncaa	concept_sportsteam_nc_central_eagles
concept_personmexico_ncaa	concept_sportsteam_nebraska_cornhuskers
concept_personmexico_ncaa	concept_sportsteam_nebraska_kearney_lopers
concept_personmexico_ncaa	concept_sportsteam_nebraska_omaha_mavericks
concept_personmexico_ncaa	concept_sportsteam_nevada_wolfpack
concept_personmexico_ncaa	concept_sportsteam_new_hampshire_wildcats
concept_personmexico_ncaa	concept_sportsteam_new_mexico_lobos
concept_personmexico_ncaa	concept_sportsteam_new_mexico_state_aggies
concept_personmexico_ncaa	concept_sportsteam_new_orleans_privateers
concept_personmexico_ncaa	concept_sportsteam_new_paltz_hawks
concept_personmexico_ncaa	concept_sportsteam_newman_jets
concept_personmexico_ncaa	concept_sportsteam_niagara_purple_eagles
concept_personmexico_ncaa	concept_sportsteam_nicholls_state_colonels
concept_personmexico_ncaa	concept_sportsteam_norfolk_state_spartans
concept_personmexico_ncaa	concept_sportsteam_north_alabama_lions
concept_personmexico_ncaa	concept_sportsteam_north_central_cardinals
concept_personmexico_ncaa	concept_sportsteam_north_texas_mean_green
concept_personmexico_ncaa	concept_sportsteam_northeastern_huskies
concept_personmexico_ncaa	concept_sportsteam_northeastern_state_riverhawks
concept_personmexico_ncaa	concept_sportsteam_northern_arizona_lumberjacks
concept_personmexico_ncaa	concept_sportsteam_northern_colorado_bears
concept_personmexico_ncaa	concept_sportsteam_northern_illinois_huskies
concept_personmexico_ncaa	concept_sportsteam_northern_iowa_panthers
concept_personmexico_ncaa	concept_sportsteam_northwest_missouri_state_bearcats
concept_personmexico_ncaa	concept_sportsteam_northwestern_state_demons
concept_personmexico_ncaa	concept_sportsteam_notre_dame
concept_personmexico_ncaa	concept_sportsteam_nyu_violets
concept_personmexico_ncaa	concept_sportsteam_oakland_golden_grizzlies
concept_personmexico_ncaa	concept_sportsteam_ohio_bobcats
concept_personmexico_ncaa	concept_sportsteam_ohio_northern_polar_bears
concept_personmexico_ncaa	concept_sportsteam_ohio_state_buckeyes
concept_personmexico_ncaa	concept_sportsteam_oklahoma_state_cowboys
concept_personmexico_ncaa	concept_sportsteam_old_dominion_monarchs
concept_personmexico_ncaa	concept_sportsteam_ole_miss_rebels
concept_personmexico_ncaa	concept_sportsteam_olivet_college_comets
concept_personmexico_ncaa	concept_sportsteam_oral_roberts_golden_eagles
concept_personmexico_ncaa	concept_sportsteam_oregon_ducks
concept_personmexico_ncaa	concept_sportsteam_oregon_state_beavers
concept_personmexico_ncaa	concept_sportsteam_pac_10_gear
concept_personmexico_ncaa	concept_sportsteam_pacific_tigers
concept_personmexico_ncaa	concept_sportsteam_pasadena_city_college_lancers
concept_personmexico_ncaa	concept_sportsteam_peninsula_college_pirates
concept_personmexico_ncaa	concept_sportsteam_penn_state_nittany_lions
concept_personmexico_ncaa	concept_sportsteam_pennsylvania_quakers
concept_personmexico_ncaa	concept_sportsteam_pepperdine_waves
concept_personmexico_ncaa	concept_sportsteam_pfeiffer_falcons
concept_personmexico_ncaa	concept_sportsteam_pittsburg_state_gorillas
concept_personmexico_ncaa	concept_sportsteam_pittsburgh_panthers
concept_personmexico_ncaa	concept_sportsteam_plattsburgh_state_cardinals
concept_personmexico_ncaa	concept_sportsteam_portland_state_vikings
concept_personmexico_ncaa	concept_sportsteam_presbyterian_college
concept_personmexico_ncaa	concept_sportsteam_puget_sound_loggers
concept_personmexico_ncaa	concept_sportsteam_queens_college
concept_personmexico_ncaa	concept_sportsteam_quinnipiac_bobcats
concept_personmexico_ncaa	concept_sportsteam_radford_highlanders
concept_personmexico_ncaa	concept_sportsteam_reedley_college_tigers
concept_personmexico_ncaa	concept_sportsteam_regis_rangers
concept_personmexico_ncaa	concept_sportsteam_rhode_island_anchormen
concept_personmexico_ncaa	concept_sportsteam_rhode_island_rams
concept_personmexico_ncaa	concept_sportsteam_rice_owls
concept_personmexico_ncaa	concept_sportsteam_richmond_spiders
concept_personmexico_ncaa	concept_sportsteam_rider_broncs
concept_personmexico_ncaa	concept_sportsteam_robert_morris_colonials
concept_personmexico_ncaa	concept_sportsteam_robert_morris_eagles
concept_personmexico_ncaa	concept_sportsteam_rochester_college
concept_personmexico_ncaa	concept_sportsteam_rochester_yellow_jackets
concept_personmexico_ncaa	concept_sportsteam_rowan_owls
concept_personmexico_ncaa	concept_sportsteam_rutgers_scarlet_knights
concept_personmexico_ncaa	concept_sportsteam_sacramento_state
concept_personmexico_ncaa	concept_sportsteam_sacred_heart_pioneers
concept_personmexico_ncaa	concept_sportsteam_saginaw_valley_state_cardinals
concept_personmexico_ncaa	concept_sportsteam_saint_francis_red_flash
concept_personmexico_ncaa	concept_sportsteam_saint_joseph_s_hawks
concept_personmexico_ncaa	concept_sportsteam_saint_louis_billikens
concept_personmexico_ncaa	concept_sportsteam_saint_mary_s_gaels
concept_personmexico_ncaa	concept_sportsteam_saint_peter_s_peacocks
concept_personmexico_ncaa	concept_sportsteam_sam_houston_state_bearkats
concept_personmexico_ncaa	concept_sportsteam_samford_bulldogs
concept_personmexico_ncaa	concept_sportsteam_samuel_merrit_university
concept_personmexico_ncaa	concept_sportsteam_san_diego_toreros
concept_personmexico_ncaa	concept_sportsteam_san_francisco_dons
concept_personmexico_ncaa	concept_sportsteam_san_francisco_state_gators
concept_personmexico_ncaa	concept_sportsteam_san_jose_state_spartans
concept_personmexico_ncaa	concept_sportsteam_santa_clara_broncos
concept_personmexico_ncaa	concept_sportsteam_savannah_state_tigers
concept_personmexico_ncaa	concept_sportsteam_scranton_royals
concept_personmexico_ncaa	concept_sportsteam_se_missouri_state
concept_personmexico_ncaa	concept_sportsteam_seattle_redhawks
concept_personmexico_ncaa	concept_sportsteam_sec_gear
concept_personmexico_ncaa	concept_sportsteam_shippensburg_raiders
concept_personmexico_ncaa	concept_sportsteam_siena_saints
concept_personmexico_ncaa	concept_sportsteam_south_alabama_jaguars
concept_personmexico_ncaa	concept_sportsteam_south_carolina_state_bulldogs
concept_personmexico_ncaa	concept_sportsteam_south_dakota_coyotes
concept_personmexico_ncaa	concept_sportsteam_south_dakota_state_jackrabbits
concept_personmexico_ncaa	concept_sportsteam_south_florida_bulls
concept_personmexico_ncaa	concept_sportsteam_southern_utah_thunderbirds
concept_personmexico_ncaa	concept_sportsteam_st__bonaventure_bonnies
concept_personmexico_ncaa	concept_sportsteam_st__cloud_state_huskies
concept_personmexico_ncaa	concept_sportsteam_stetson_hatters
concept_personmexico_ncaa	concept_sportsteam_syracuse_orangemen
concept_personmexico_ncaa	concept_sportsteam_tarleton_state_texans
concept_personmexico_ncaa	concept_sportsteam_temple_owls
concept_personmexico_ncaa	concept_sportsteam_tennessee_chattanooga_mocs
concept_personmexico_ncaa	concept_sportsteam_tennessee_state_tigers
concept_personmexico_ncaa	concept_sportsteam_tennessee_volunteers
concept_personmexico_ncaa	concept_sportsteam_texas_brownsville_scorpions
concept_personmexico_ncaa	concept_sportsteam_texas_longhorns
concept_personmexico_ncaa	concept_sportsteam_texas_pan_american_broncos
concept_personmexico_ncaa	concept_sportsteam_texas_san_antonio_roadrunners
concept_personmexico_ncaa	concept_sportsteam_texas_southern_tigers
concept_personmexico_ncaa	concept_sportsteam_texas_tyler_patriots
concept_personmexico_ncaa	concept_sportsteam_toledo_rockets
concept_personmexico_ncaa	concept_sportsteam_tulane_green_wave
concept_personmexico_ncaa	concept_sportsteam_ucla
concept_personmexico_ncaa	concept_sportsteam_unc_wilmington_seahawks
concept_personmexico_ncaa	concept_sportsteam_unlv_runnin_rebels
concept_personmexico_ncaa	concept_sportsteam_usc
concept_personmexico_ncaa	concept_sportsteam_utah_state
concept_personmexico_ncaa	concept_sportsteam_utep_miners
concept_personmexico_ncaa	concept_sportsteam_valdosta_state_blazers
concept_personmexico_ncaa	concept_sportsteam_valparaiso_crusaders
concept_personmexico_ncaa	concept_sportsteam_vanderbilt_commodores
concept_personmexico_ncaa	concept_sportsteam_vermont_catamounts
concept_personmexico_ncaa	concept_sportsteam_villanova_wildcats
concept_personmexico_ncaa	concept_sportsteam_virginia_cavaliers
concept_personmexico_ncaa	concept_sportsteam_virginia_state_trojans
concept_personmexico_ncaa	concept_sportsteam_virginia_tech_hokies
concept_personmexico_ncaa	concept_sportsteam_washburn_ichabods
concept_personmexico_ncaa	concept_sportsteam_weber_state_wildcats
concept_personmexico_ncaa	concept_sportsteam_west_georgia_wolves
concept_personmexico_ncaa	concept_sportsteam_west_virginia_state_yellow_jackets
concept_personmexico_ncaa	concept_sportsteam_western_illinois
concept_personmexico_ncaa	concept_sportsteam_western_kentucky_hilltoppers
concept_personmexico_ncaa	concept_sportsteam_western_michigan_broncos
concept_personmexico_ncaa	concept_sportsteam_wichita_state_shockers
concept_personmexico_ncaa	concept_sportsteam_wisconsin_badgers
concept_personmexico_ncaa	concept_sportsteam_wisconsin_stevens_point_pointers
concept_personmexico_ncaa	concept_sportsteam_wisconsin_whitewater_warhawks
concept_personmexico_ncaa	concept_sportsteam_wofford_terriers
concept_personmexico_ncaa	concept_sportsteam_wright_state_raiders
concept_personmexico_ncaa	concept_sportsteam_xavier_musketeers
concept_personmexico_ncaa	concept_sportsteam_youngstown_state_penguins
concept_personmexico_ncaa	concept_stateorprovince_iowa_hawkeyes
concept_personmexico_ncaa	concept_stateorprovince_wyoming_cowboys
concept_personmexico_ncaa	concept_university_arkansas_little_rock_trojans
concept_personmexico_patrick_roy	concept_sportsteam_colorado_avalanche
concept_personmexico_patrick_roy	concept_sportsteam_denver_nuggets
concept_personmexico_ryan_church	concept_sportsteam_new_york_mets
concept_personmexico_sam_bradford	concept_university_sooners
concept_personmexico_scott_thorman	concept_sportsteam_atlanta_braves
concept_personmexico_scott_thorman	concept_sportsteam_chowan_braves
concept_personmexico_sean_marshall	concept_sportsteam_orioles
concept_personmexico_shaun_marcum	concept_sportsteam_la_clippers
concept_personmexico_shaun_marcum	concept_sportsteam_los_angeles_clippers
concept_personmexico_shaun_marcum	concept_sportsteam_los_angeles_lakers
concept_personmexico_tom_lasorda	concept_county_chrysler
concept_personmexico_vladimir_guerrero	concept_sportsteam_anaheim_angels
concept_personmexico_vladimir_guerrero	concept_sportsteam_los_angeles_angels_of_anaheim
concept_personmexico_woody_hayes	concept_sportsteam_ohio_state_university
concept_personnorthamerica_alan_boeckmann	concept_biotechcompany_fluor
concept_personnorthamerica_bob_stevens	concept_university_lockheed_martin
concept_personnorthamerica_c_span	concept_person_brian_lamb
concept_personnorthamerica_daniel_dimicco	concept_company_nucor
concept_personnorthamerica_dean_scarborough	concept_company_avery_dennison
concept_personnorthamerica_dean_scarborough	concept_personeurope_avery
concept_personnorthamerica_ed_levine	concept_blog_serious_eats
concept_personnorthamerica_hillary_rodham	concept_politician_obama
concept_personnorthamerica_international	concept_county_washington_university
concept_personnorthamerica_jarvis_cocker	concept_musicartist_pulp
concept_personnorthamerica_jeffrey_kindler	concept_biotechcompany_pfizer
concept_personnorthamerica_joe_biden	concept_nongovorganization_democrat
concept_personnorthamerica_john_mccain	concept_city_bush
concept_personnorthamerica_john_mccain	concept_politician_clinton
concept_personnorthamerica_john_mccain	concept_politician_obama
concept_personnorthamerica_john_mccain	concept_politician_w__bush
concept_personnorthamerica_john_mccain	concept_politicianus_palin
concept_personnorthamerica_michael_turner	concept_sportsteam_falcons
concept_personnorthamerica_new_york	concept_politicianus_adrian_gonzalez
concept_personnorthamerica_noel_gallagher	concept_personaustralia_oasis
concept_personnorthamerica_oliver_north	concept_mountain_fox
concept_personsouthamerica_ronaldinho	concept_sportsteam_barcelona
concept_personus_a_j__burnett	concept_female_yankees
concept_personus_allan_moss	concept_bank_macquarie_bank
concept_personus_andruw_jones	concept_sportsteam_chowan_braves
concept_personus_avi_arad	concept_personafrica_marvel
concept_personus_b_j__upton	concept_city_tampa_bay
concept_personus_barry_gibb	concept_musician_bee_gees
concept_personus_bernie_williams	concept_female_yankees
concept_personus_candidates_john_mccain	concept_politician_obama
concept_personus_cc_sabathia	concept_female_yankees
concept_personus_chien_ming_wang	concept_female_yankees
concept_personus_clint_barmes	concept_athlete_rockies
concept_personus_courtney_love	concept_musicartist_hole
concept_personus_curtis_granderson	concept_organization_tigers
concept_personus_david_wright	concept_sportsteam_new_york_mets
concept_personus_denzel_washington	concept_politician_obama
concept_personus_franz_humer	concept_winery_roche
concept_personus_gary_shapiro	concept_professionalorganization_consumer_electronics_association
concept_personus_george_eastman	concept_male_kodak
concept_personus_george_o_leary	concept_coach_army_black_knights_football
concept_personus_george_o_leary	concept_sportsteam_army_black_knights
concept_personus_hideki_matsui	concept_female_yankees
concept_personus_hilary_rodham_clinton	concept_politician_obama
concept_personus_hillary_rodham_clinton	concept_personus_hussein_obama
concept_personus_hussein_obama	concept_female_hillary
concept_personus_hussein_obama	concept_personus_hillary_rodham_clinton
concept_personus_ian_kinsler	concept_sportsteam_new_york_giants
concept_personus_ian_kinsler	concept_sportsteam_new_york_jets
concept_personus_jack_greenberg	concept_company_mcdonalds
concept_personus_jackie_robinson	concept_sportsteam_brooklyn_dodgers
concept_personus_james_burton	concept_musician_elvis
concept_personus_jason_giambi	concept_coach_new
concept_personus_jason_giambi	concept_company_new_york
concept_personus_jeremiah_wright	concept_politician_obama
concept_personus_jeremy_shockey	concept_sportsteam_bills
concept_personus_jeremy_shockey	concept_sportsteam_eagles
concept_personus_jeremy_shockey	concept_sportsteam_new_york_giants
concept_personus_jeremy_shockey	concept_sportsteam_new_york_jets
concept_personus_jim_johnson	concept_bank_fannie_mae
concept_personus_joba_chamberlain	concept_female_yankees
concept_personus_jobs	concept_biotechcompany_apple
concept_personus_jobs	concept_company_pixar_animation_studios
concept_personus_jobs	concept_politician_jobs
concept_personus_joe_dimaggio	concept_coach_new
concept_personus_joe_dimaggio	concept_company_new_york
concept_personus_joe_dimaggio	concept_female_yankees
concept_personus_john_edwards	concept_company_clinton
concept_personus_john_edwards	concept_geopoliticallocation_kerry
concept_personus_john_gibson	concept_mountain_fox
concept_personus_john_negroponte	concept_county_exeter_academy
concept_personus_johnny_damon	concept_female_yankees
concept_personus_jon_cohen	concept_blog_science
concept_personus_jorge_posada	concept_female_yankees
concept_personus_justin_hayward	concept_musicartist_moody_blues
concept_personus_katie_couric	concept_televisionnetwork_cbs
concept_personus_ken_lewis	concept_country___america
concept_personus_kobe_bryant	concept_sportsteam_los_angeles_lakers
concept_personus_lance_berkman	concept_sportsteam_chowan_braves
concept_personus_lance_berkman	concept_sportsteam_houston_astros
concept_personus_larry_ellison	concept_university_oracle
concept_personus_luis_gonzalez	concept_personmexico_arizona_diamond_backs
concept_personus_melky_cabrera	concept_female_yankees
concept_personus_officials	concept_biotechcompany_white
concept_personus_orlando_hudson	concept_sportsteam_arizona_diamond_backs
concept_personus_paramount_pictures	concept_director_brad_grey
concept_personus_party	concept_company_clinton
concept_personus_party	concept_politicianus_palin
concept_personus_patrick_byrne	concept_website_overstock
concept_personus_paul_allen	concept_biotechcompany_microsoft_corp
concept_personus_rex_tillerson	concept_biotechcompany_exxon_mobil
concept_personus_rex_tillerson	concept_petroleumrefiningcompany_exxonmobil
concept_personus_robinson_cano	concept_female_yankees
concept_personus_roger_smith	concept_stateorprovince_general_motors
concept_personus_shane_victorino	concept_sportsteam_phillies
concept_personus_steve_ballmer	concept_university_microsoft
concept_personus_thomas_jefferson	concept_city_bush
concept_personus_thomas_steen	concept_person_butler001
concept_personus_tiger_woods	concept_politician_obama
concept_personus_torii_hunter	concept_sportsteam_minnesota_twins
concept_personus_warren_buffet	concept_company_berkshire_hathaway
concept_personus_warren_buffet	concept_politician_jobs
concept_personus_william_green	concept_biotechcompany_accenture
concept_petroleumrefiningcompany_conoco	concept_company_phillips_petroleum
concept_petroleumrefiningcompany_conoco	concept_person_phillips
concept_politicalparty_democratic_party	concept_politician_clinton
concept_politicalparty_joshua_nkomo	concept_politicalparty_zimbabwe_african_peoples_union
concept_politician_barack_hussein_obama	concept_politician_clinton
concept_politician_bret_schundler	concept_televisionstation_jersey_city
